token_estimate,char_count,word_count,message_count,role_counts,max_turn_chars,avg_turn_chars,pii_flag,url_flag,handle_flag,prompt_injection_flag,prompt_injection_patterns,ritual_marker_count,topic_drift_estimate,too_long_flag,llm_readability_score,pack_id,chapter_id,chapter_title,session_id,start_time_utc,end_time_utc
2891,11565,1178,13,"{'assistant': 9, 'user': 4}",3461,888,True,True,True,False,[],13,0.655,False,65,077788fc8ca0,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S3,2025-09-02T18:53:10.588000Z,2025-09-02T19:24:47.368985Z
2200,8800,750,8,"{'assistant': 5, 'user': 3}",4468,1099,False,False,False,False,[],6,0.462,False,100,2d2b75fbab98,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S4,2025-09-03T19:45:07.381000Z,2025-09-03T20:05:44.729130Z
1152,4610,630,2,"{'assistant': 1, 'user': 1}",3674,2304,False,False,False,False,[],4,0.835,False,100,4b5ba562a206,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S5,2025-09-04T03:23:38.297000Z,2025-09-04T03:23:38.576874Z
3681,14725,1380,4,"{'assistant': 2, 'user': 2}",11295,3680,False,True,False,False,[],6,0.916,False,80,4fbc37630f0b,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S6,2025-09-04T12:54:39.512000Z,2025-09-04T13:06:24.988510Z
13534,54136,5645,18,"{'assistant': 9, 'user': 9}",40217,3006,False,True,True,False,[],29,0.784,False,70,4d19dae287a9,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S7,2025-09-04T14:56:57.443000Z,2025-09-04T15:25:53.446198Z
8296,33186,4300,16,"{'assistant': 8, 'user': 8}",4125,2073,False,False,False,False,[],100,0.853,False,90,50367e7aed8f,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S8,2025-09-04T19:27:28.815029Z,2025-09-04T20:14:14.319612Z
2277,9111,1191,6,"{'assistant': 3, 'user': 3}",2833,1517,False,True,False,False,[],34,0.811,False,90,378472efacff,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S9,2025-09-04T21:16:05.259000Z,2025-09-04T22:00:30.924664Z
688,2753,336,2,"{'assistant': 1, 'user': 1}",1964,1376,False,False,False,False,[],9,0.84,False,100,c016c8994e66,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S10,2025-09-05T03:07:27.764000Z,2025-09-05T03:07:29.615636Z
578,2313,336,2,"{'assistant': 1, 'user': 1}",1451,1156,True,False,False,False,[],14,0.877,False,85,04f033f37e2d,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S11,2025-09-05T04:08:54.675000Z,2025-09-05T04:08:54.977391Z
562,2248,280,2,"{'assistant': 1, 'user': 1}",1131,1123,False,False,False,False,[],7,0.912,False,100,0a46fa9d517a,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S12,2025-09-05T05:36:11.900000Z,2025-09-05T05:36:12.443606Z
719,2878,388,2,"{'assistant': 1, 'user': 1}",1649,1438,False,False,False,False,[],14,0.878,False,100,3d4240a3b806,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S13,2025-09-05T20:58:22.099000Z,2025-09-05T20:58:24.628087Z
650,2601,312,2,"{'assistant': 1, 'user': 1}",1697,1300,True,True,False,False,[],9,0.712,False,75,f67cdb2e33be,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S14,2025-09-05T22:39:45.415000Z,2025-09-05T22:39:48.301108Z
12254,49019,6517,4,"{'assistant': 2, 'user': 2}",38562,12254,True,True,True,False,[],128,0.942,False,55,5e891d28220d,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S15,2025-09-06T14:28:50.605000Z,2025-09-06T14:30:57.983812Z
2591,10365,1178,4,"{'assistant': 2, 'user': 2}",9172,2590,False,False,True,False,[],33,0.889,False,80,8616d66f95be,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S16,2025-09-06T16:56:04.704000Z,2025-09-06T17:06:03.624603Z
4765,19060,2275,6,"{'assistant': 3, 'user': 3}",7349,3175,False,False,True,False,[],49,0.784,False,80,5a307d50d3af,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S17,2025-09-06T18:47:42.035000Z,2025-09-06T19:26:23.363761Z
1604,6418,817,12,"{'assistant': 6, 'user': 6}",1534,533,True,True,False,False,[],32,0.839,False,75,ed417a8414b2,68b670f6-0ea8-832c-a242-a591997e7621,Grim,68b670f6-0ea8-832c-a242-a591997e7621::S18,2025-09-07T03:20:03.222000Z,2025-09-07T04:22:47.046886Z
1391,5567,831,12,"{'assistant': 8, 'user': 4}",1215,463,False,True,False,False,[],1,0.776,False,90,6ed94a9cd886,68b671f2-5d80-8326-94e2-b075d8220e91,Анализ репозитория GitHub,68b671f2-5d80-8326-94e2-b075d8220e91::S1,2025-09-02T04:26:26.304000Z,2025-09-02T04:29:53.210200Z
1136,4547,594,6,"{'assistant': 3, 'user': 3}",1679,757,True,True,True,False,[],0,0.882,False,65,85f12566150b,68ba5758-f6f4-8322-955a-7d0a0bce1a48,Что вводить нужно,68ba5758-f6f4-8322-955a-7d0a0bce1a48::S1,2025-09-05T03:22:10.593000Z,2025-09-05T03:33:47.493761Z
183,735,90,3,"{'assistant': 2, 'user': 1}",374,244,True,False,True,False,[],0,1.0,False,75,6c25c0ba6c51,68babdeb-3dc8-8331-855c-ce59b7bc812b,Считать код с изображения,68babdeb-3dc8-8331-855c-ce59b7bc812b::S1,2025-09-05T10:39:37.782000Z,2025-09-05T10:45:36.226451Z
15277,61111,7464,11,"{'assistant': 7, 'user': 4}",33474,5554,True,True,True,False,[],131,0.961,False,45,c39c969c28c3,68bb5c7c-902c-8320-8fbf-71483199eb4a,Разработка сайта и приложения,68bb5c7c-902c-8320-8fbf-71483199eb4a::S1,2025-09-05T21:56:10.516000Z,2025-09-05T23:21:41.774397Z
1827,7309,994,9,"{'assistant': 5, 'user': 4}",4432,811,False,False,False,False,[],27,0.897,False,100,82e59ceb8413,68bb5c7c-902c-8320-8fbf-71483199eb4a,Разработка сайта и приложения,68bb5c7c-902c-8320-8fbf-71483199eb4a::S2,2025-09-06T07:41:23.810000Z,2025-09-06T07:53:55.814072Z
39324,157296,18108,5,"{'assistant': 3, 'user': 2}",117593,31458,True,True,True,False,[],236,0.823,False,55,6d98c826f059,68bb5c7c-902c-8320-8fbf-71483199eb4a,Разработка сайта и приложения,68bb5c7c-902c-8320-8fbf-71483199eb4a::S3,2025-09-06T14:12:22.910000Z,2025-09-06T14:21:30.273894Z
5837,23350,2779,4,"{'assistant': 2, 'user': 2}",20529,5836,True,True,False,False,[],56,0.893,False,65,ee52161e113a,68bb5c7c-902c-8320-8fbf-71483199eb4a,Разработка сайта и приложения,68bb5c7c-902c-8320-8fbf-71483199eb4a::S4,2025-09-06T16:55:24.044000Z,2025-09-06T17:08:26.717634Z
9532,38129,4115,5,"{'assistant': 3, 'user': 2}",18579,7625,False,True,True,False,[],37,0.832,False,70,0d5df683e73d,68bb5c7c-902c-8320-8fbf-71483199eb4a,Разработка сайта и приложения,68bb5c7c-902c-8320-8fbf-71483199eb4a::S5,2025-09-06T19:05:04.097000Z,2025-09-06T19:27:35.697129Z
18783,75134,6982,8,"{'assistant': 5, 'user': 3}",34832,9390,True,True,True,True,['\\b(system|developer)\\s*[:\\-]\\s*'],87,0.482,False,45,668f37f24abd,68bb5c7c-902c-8320-8fbf-71483199eb4a,Разработка сайта и приложения,68bb5c7c-902c-8320-8fbf-71483199eb4a::S6,2025-09-07T03:19:36.897000Z,2025-09-07T03:46:05.332416Z
273,1093,196,2,"{'assistant': 1, 'user': 1}",1010,546,False,False,False,False,[],0,0.988,False,100,ae3080fd14ea,68bbc500-fb50-8320-a6cd-690b9fbb5cf3,Пропорции масла и бензина,68bbc500-fb50-8320-a6cd-690b9fbb5cf3::S1,2025-09-06T05:22:41.333000Z,2025-09-06T05:22:45.349070Z
28617,114470,12848,8,"{'assistant': 5, 'user': 3}",37855,14307,True,True,True,False,[],273,0.89,False,55,71e8d0d8becf,68bed8ff-5888-8325-a1f8-8c05ea3c7fe7,Идеи для Искры v10,68bed8ff-5888-8325-a1f8-8c05ea3c7fe7::S1,2025-09-08T13:24:13.874000Z,2025-09-08T13:46:44.017118Z
42573,170295,24725,22,"{'assistant': 12, 'user': 10}",74560,7739,True,False,True,False,[],500,0.815,False,65,074617caea6f,68bedd36-4fc0-8322-ae51-6130f22b78ff,Манифест Искры,68bedd36-4fc0-8322-ae51-6130f22b78ff::S1,2025-09-08T13:42:12.799000Z,2025-09-08T13:53:58.639436Z
153956,615827,71202,35,"{'assistant': 21, 'user': 14}",104033,17594,True,True,True,True,['\\b(system|developer)\\s*[:\\-]\\s*'],1135,0.825,True,15,35b5d036661b,68bee504-473c-8325-8f60-49c0199044e8,Манифесты и артефакты,68bee504-473c-8325-8f60-49c0199044e8::S1,2025-09-08T14:15:30.321000Z,2025-09-08T16:18:51.576978Z
20754,83019,10393,13,"{'assistant': 5, 'user': 8}",14585,6385,True,True,True,False,[],290,0.408,False,55,d39c1a1601ae,68bee504-473c-8325-8f60-49c0199044e8,Манифесты и артефакты,68bee504-473c-8325-8f60-49c0199044e8::S2,2025-09-08T18:03:04.130000Z,2025-09-08T20:42:10.545097Z
28970,115883,11842,25,"{'assistant': 18, 'user': 7}",21142,4634,True,True,True,True,['\\b(system|developer)\\s*[:\\-]\\s*'],122,0.844,False,45,7a369d785bd1,68bfa7e7-3220-8323-9c80-a0b6ae16317d,Самоанализ новой Искры,68bfa7e7-3220-8323-9c80-a0b6ae16317d::S1,2025-09-09T04:07:01.313000Z,2025-09-09T05:58:25.074067Z
13180,52721,6331,16,"{'assistant': 10, 'user': 6}",20384,3294,True,True,True,True,['\\b(system|developer)\\s*[:\\-]\\s*'],28,0.825,False,45,fabc840261b5,68bfa7e7-3220-8323-9c80-a0b6ae16317d,Самоанализ новой Искры,68bfa7e7-3220-8323-9c80-a0b6ae16317d::S2,2025-09-09T15:08:27.834000Z,2025-09-09T17:17:57.994632Z
8084,32336,4144,19,"{'assistant': 11, 'user': 8}",9627,1700,True,False,False,False,[],106,0.821,False,75,3ae18dd7306a,68bfce66-16a8-8324-8e62-a8e4a3e56074,Расширение промта для ИИ,68bfce66-16a8-8324-8e62-a8e4a3e56074::S1,2025-09-09T06:51:16.819000Z,2025-09-09T07:32:57.033073Z
39405,157622,19509,35,"{'assistant': 20, 'user': 15}",74560,4502,True,True,True,False,[],390,0.912,False,45,665ddaef2c5c,68bfce66-16a8-8324-8e62-a8e4a3e56074,Расширение промта для ИИ,68bfce66-16a8-8324-8e62-a8e4a3e56074::S2,2025-09-09T10:56:30.655000Z,2025-09-09T11:25:29.539152Z
2933,11733,1419,6,"{'assistant': 3, 'user': 3}",4057,1954,True,False,False,False,[],31,0.908,False,85,cc0163697815,68bfce66-16a8-8324-8e62-a8e4a3e56074,Расширение промта для ИИ,68bfce66-16a8-8324-8e62-a8e4a3e56074::S3,2025-09-09T14:46:15.084000Z,2025-09-09T15:06:22.392811Z
18194,72778,7978,6,"{'assistant': 4, 'user': 2}",56423,12128,True,True,False,False,[],184,0.941,False,65,91b4d47a46c0,68bfce66-16a8-8324-8e62-a8e4a3e56074,Расширение промта для ИИ,68bfce66-16a8-8324-8e62-a8e4a3e56074::S4,2025-09-10T08:01:05.967000Z,2025-09-10T08:15:19.424429Z
2408,9635,1136,2,"{'assistant': 1, 'user': 1}",9581,4817,False,True,False,False,[],35,0.998,False,80,b2ef802051a9,68bfce66-16a8-8324-8e62-a8e4a3e56074,Расширение промта для ИИ,68bfce66-16a8-8324-8e62-a8e4a3e56074::S5,2025-09-10T09:26:25.278000Z,2025-09-10T09:28:11.374784Z
2862,11449,1234,2,"{'assistant': 1, 'user': 1}",11443,5724,True,False,False,False,[],51,1.0,False,75,67a053e849d7,68bfce66-16a8-8324-8e62-a8e4a3e56074,Расширение промта для ИИ,68bfce66-16a8-8324-8e62-a8e4a3e56074::S6,2025-09-10T11:17:59.373000Z,2025-09-10T11:20:22.696433Z
498,1992,288,2,"{'assistant': 1, 'user': 1}",1009,995,False,False,False,False,[],1,0.91,False,100,ff65b3232241,68bff07e-b94c-8333-a894-58feaaaa16f1,Доработка Искры,68bff07e-b94c-8333-a894-58feaaaa16f1::S1,2025-09-09T09:16:43.365000Z,2025-09-09T09:16:55.523104Z
3210,12842,1617,4,"{'assistant': 3, 'user': 1}",9175,3209,False,False,False,False,[],44,0.834,False,90,b63e080ac4b0,68bff07e-b94c-8333-a894-58feaaaa16f1,Доработка Искры,68bff07e-b94c-8333-a894-58feaaaa16f1::S2,2025-09-09T14:57:40.985000Z,2025-09-09T15:05:28.309352Z
54133,216534,18516,12,"{'assistant': 6, 'user': 6}",50422,18043,True,True,True,False,[],253,0.669,True,25,77963b969fe7,68bff07e-b94c-8333-a894-58feaaaa16f1,Доработка Искры,68bff07e-b94c-8333-a894-58feaaaa16f1::S3,2025-09-09T19:25:19.798000Z,2025-09-09T20:29:11.295947Z
4143,16575,1587,2,"{'assistant': 1, 'user': 1}",16558,8287,True,True,True,False,[],16,0.998,False,55,0da97d4a848b,68bff07e-b94c-8333-a894-58feaaaa16f1,Доработка Искры,68bff07e-b94c-8333-a894-58feaaaa16f1::S4,2025-09-11T19:49:51.810000Z,2025-09-11T19:51:42.342946Z
46827,187310,12950,16,"{'assistant': 10, 'user': 6}",40288,11705,True,True,False,False,[],219,0.474,False,65,eb7f95345508,68bff07e-b94c-8333-a894-58feaaaa16f1,Доработка Искры,68bff07e-b94c-8333-a894-58feaaaa16f1::S5,2025-09-12T02:08:16.783000Z,2025-09-12T03:16:05.807581Z
34092,136369,12361,26,"{'assistant': 14, 'user': 12}",39501,5244,True,True,True,False,[],175,0.775,False,55,3790cdb7570d,68bff07e-b94c-8333-a894-58feaaaa16f1,Доработка Искры,68bff07e-b94c-8333-a894-58feaaaa16f1::S6,2025-09-12T12:01:47.122000Z,2025-09-12T15:55:31.506633Z
58746,234986,20885,72,"{'assistant': 42, 'user': 30}",39374,3262,True,True,True,False,[],385,0.794,True,25,b94ff08726b9,68bff07e-b94c-8333-a894-58feaaaa16f1,Доработка Искры,68bff07e-b94c-8333-a894-58feaaaa16f1::S7,2025-09-13T07:11:44.379000Z,2025-09-13T13:02:05.693961Z
12362,49451,5104,33,"{'assistant': 19, 'user': 14}",19134,1497,True,True,False,False,[],134,0.719,False,65,5d5b21053957,68bff07e-b94c-8333-a894-58feaaaa16f1,Доработка Искры,68bff07e-b94c-8333-a894-58feaaaa16f1::S8,2025-09-13T14:04:46.947000Z,2025-09-13T16:13:44.546125Z
12830,51320,5685,9,"{'assistant': 6, 'user': 3}",24719,5701,False,False,True,False,[],28,0.801,False,80,e4045886ceae,68c066bd-c368-8330-835f-18021eeef1f2,Идея приложения Искра,68c066bd-c368-8330-835f-18021eeef1f2::S1,2025-09-09T17:41:15.889000Z,2025-09-09T18:05:36.269328Z
715,2862,377,2,"{'assistant': 1, 'user': 1}",2777,1430,False,False,False,False,[],0,0.982,False,100,1fb6fe903e72,68c0fb34-9c14-8324-95d2-4f5db1078cde,Доступ к Claude из России,68c0fb34-9c14-8324-95d2-4f5db1078cde::S1,2025-09-10T04:14:43.023000Z,2025-09-10T04:16:49.672638Z
2989,11956,1406,7,"{'assistant': 4, 'user': 3}",7839,1707,False,True,False,False,[],0,0.958,False,80,0d2ede179e75,68c0fb34-9c14-8324-95d2-4f5db1078cde,Доступ к Claude из России,68c0fb34-9c14-8324-95d2-4f5db1078cde::S2,2025-09-10T06:11:39.680000Z,2025-09-10T06:37:24.605065Z
917,3669,441,2,"{'assistant': 1, 'user': 1}",3554,1834,False,False,False,False,[],0,0.98,False,100,41cfad3494bf,68c0fb34-9c14-8324-95d2-4f5db1078cde,Доступ к Claude из России,68c0fb34-9c14-8324-95d2-4f5db1078cde::S3,2025-09-10T09:44:30.566000Z,2025-09-10T09:46:15.572162Z
2779,11119,1573,6,"{'assistant': 3, 'user': 3}",4896,1852,False,False,False,False,[],0,0.835,False,100,c53a26974a4f,68c0fb34-9c14-8324-95d2-4f5db1078cde,Доступ к Claude из России,68c0fb34-9c14-8324-95d2-4f5db1078cde::S4,2025-09-10T10:48:49.615000Z,2025-09-10T10:54:20.919471Z
41587,166349,23796,9,"{'assistant': 4, 'user': 5}",74615,18482,True,False,True,False,[],346,0.839,False,65,a757d31aab9f,68c0fb34-9c14-8324-95d2-4f5db1078cde,Доступ к Claude из России,68c0fb34-9c14-8324-95d2-4f5db1078cde::S5,2025-09-10T18:56:13.414000Z,2025-09-10T20:40:46.794983Z
10632,42529,4807,14,"{'assistant': 7, 'user': 7}",12791,3036,True,True,True,False,[],27,0.856,False,45,59e744376fb5,68c0fb34-9c14-8324-95d2-4f5db1078cde,Доступ к Claude из России,68c0fb34-9c14-8324-95d2-4f5db1078cde::S6,2025-09-11T02:51:21.793000Z,2025-09-11T03:20:13.863583Z
12061,48246,5265,10,"{'assistant': 5, 'user': 5}",20994,4823,True,True,True,False,[],7,0.722,False,55,c05ac5b2d366,68c0fb34-9c14-8324-95d2-4f5db1078cde,Доступ к Claude из России,68c0fb34-9c14-8324-95d2-4f5db1078cde::S7,2025-09-11T05:51:45.588000Z,2025-09-11T06:30:22.528334Z
6465,25860,3106,6,"{'assistant': 4, 'user': 2}",7397,4309,False,True,False,False,[],4,0.659,False,80,7449b1d9435f,68c0fb34-9c14-8324-95d2-4f5db1078cde,Доступ к Claude из России,68c0fb34-9c14-8324-95d2-4f5db1078cde::S8,2025-09-11T09:04:21.764553Z,2025-09-11T09:46:45.245310Z
6376,25506,2795,10,"{'assistant': 7, 'user': 3}",16004,2549,False,True,True,False,[],0,0.828,False,70,7792635bf2d3,68c0fb34-9c14-8324-95d2-4f5db1078cde,Доступ к Claude из России,68c0fb34-9c14-8324-95d2-4f5db1078cde::S9,2025-09-11T11:14:19.280080Z,2025-09-11T12:02:11.429462Z
488,1955,282,2,"{'assistant': 1, 'user': 1}",1923,977,False,False,False,False,[],0,0.983,False,100,a438509a48c3,68c0fb34-9c14-8324-95d2-4f5db1078cde,Доступ к Claude из России,68c0fb34-9c14-8324-95d2-4f5db1078cde::S10,2025-09-11T13:28:02.638000Z,2025-09-11T13:28:07.327360Z
768,3074,393,2,"{'assistant': 1, 'user': 1}",3026,1536,False,False,False,False,[],0,0.995,False,100,1d5b1e2c830a,68c0fb34-9c14-8324-95d2-4f5db1078cde,Доступ к Claude из России,68c0fb34-9c14-8324-95d2-4f5db1078cde::S11,2025-09-13T09:02:23.393000Z,2025-09-13T09:03:16.368372Z
5557,22228,2590,8,"{'assistant': 5, 'user': 3}",18458,2777,False,False,False,False,[],48,0.916,False,90,85ab36e6260d,68c119da-bb58-832d-8a00-17a0894409a6,Эволюция Искры AGI,68c119da-bb58-832d-8a00-17a0894409a6::S1,2025-09-10T06:25:29.314000Z,2025-09-10T06:47:08.213774Z
20169,80678,9382,8,"{'assistant': 4, 'user': 4}",42727,10083,True,True,False,False,[],241,0.709,False,65,b6173b710900,68c161d5-4748-8326-acb1-25631cd021de,Мастер-промт Искры,68c161d5-4748-8326-acb1-25631cd021de::S1,2025-09-10T11:32:34.349000Z,2025-09-10T11:45:09.156668Z
24741,98964,11746,26,"{'assistant': 15, 'user': 11}",18768,3805,True,True,True,True,['\\b(system|developer)\\s*[:\\-]\\s*'],132,0.881,False,35,5516dfc1918d,68c31a0d-ba04-832e-9036-5db698fdce9a,Передача проекта Искра,68c31a0d-ba04-832e-9036-5db698fdce9a::S1,2025-09-11T18:50:52.351000Z,2025-09-11T20:47:32.704359Z
29701,118807,14196,38,"{'assistant': 23, 'user': 15}",20321,3125,True,True,False,False,[],192,0.808,False,65,977ceed609c6,68c583d9-9cec-8325-b6ed-033c2a509ad1,Анализ репозиториев проекта,68c583d9-9cec-8325-b6ed-033c2a509ad1::S1,2025-09-13T14:46:48.002000Z,2025-09-13T16:16:29.355676Z
6744,26979,2811,2,"{'assistant': 1, 'user': 1}",26834,13489,True,False,True,False,[],61,0.996,False,65,247ebde9a0ce,68c59f14-e80c-8320-9e9c-0b84050e9b2a,Разработка файлов Искры,68c59f14-e80c-8320-9e9c-0b84050e9b2a::S1,2025-09-13T16:42:59.723000Z,2025-09-13T16:43:06.893303Z
7228,28913,3238,19,"{'assistant': 12, 'user': 7}",6388,1520,True,False,False,False,[],108,0.67,False,75,c286722e1150,68c5a1ed-0018-8331-9625-20be44d99371,Разработка 20 файлов Искры,68c5a1ed-0018-8331-9625-20be44d99371::S1,2025-09-13T16:55:07.705000Z,2025-09-13T17:21:37.138896Z
5707,22828,2949,2,"{'assistant': 1, 'user': 1}",22683,11413,True,True,True,True,['\\b(system|developer)\\s*[:\\-]\\s*'],76,0.994,False,45,4a565c963495,68c5a2f8-c13c-8331-9a99-bfe418cd9342,Разработка 20 файлов,68c5a2f8-c13c-8331-9a99-bfe418cd9342::S1,2025-09-13T16:59:35.798000Z,2025-09-13T16:59:45.887532Z
3068,12272,1694,4,"{'assistant': 2, 'user': 2}",11560,3067,False,False,False,False,[],63,0.986,False,90,3dd701ef932d,68c5a30a-08f0-8329-812e-5b0fcd9e1a30,Разработка 20 файлов,68c5a30a-08f0-8329-812e-5b0fcd9e1a30::S1,2025-09-13T16:59:51.412000Z,2025-09-13T17:08:11.723158Z
4485,17940,2502,1,{'assistant': 1},17940,17940,True,True,True,False,[],104,1.0,False,55,7e506602fb62,68c5a30a-08f0-8329-812e-5b0fcd9e1a30,Разработка 20 файлов,68c5a30a-08f0-8329-812e-5b0fcd9e1a30::S2,2025-09-24T19:12:46.453170Z,2025-09-24T19:12:46.453170Z
7479,29919,2622,2,"{'assistant': 1, 'user': 1}",29774,14959,True,True,True,False,[],58,0.992,False,55,9cf51aad725c,68c5a317-6724-832f-bcc0-2eb45d9fe466,Разработка файлов Искры,68c5a317-6724-832f-bcc0-2eb45d9fe466::S1,2025-09-13T17:00:04.523000Z,2025-09-13T17:00:19.453317Z
3565,14260,1634,2,"{'assistant': 1, 'user': 1}",14115,7129,True,False,False,False,[],70,0.995,False,75,bdfaf8cb1d03,68c5a32c-bc28-8326-af13-f7f452aaf6c3,Разработка файлов Искры,68c5a32c-bc28-8326-af13-f7f452aaf6c3::S1,2025-09-13T17:00:27.510000Z,2025-09-13T17:00:47.007649Z
3568,14274,1707,4,"{'assistant': 2, 'user': 2}",7394,3567,False,False,False,False,[],64,0.672,False,90,f93f65e8c8a5,68c5b38b-ad98-8323-baa2-8a105aca3bd0,Промт для Искры,68c5b38b-ad98-8323-baa2-8a105aca3bd0::S1,2025-09-13T18:10:17.660000Z,2025-09-13T18:48:39.176736Z
25235,100942,9597,7,"{'assistant': 5, 'user': 2}",25490,14419,True,False,False,False,[],357,0.609,False,75,5bf228ad45ba,68c5b8ad-fd98-832e-9958-6b3a71718383,Канон Искры 20 файлов,68c5b8ad-fd98-832e-9958-6b3a71718383::S1,2025-09-13T18:32:12.395000Z,2025-09-13T18:54:28.631065Z
54283,217134,32065,55,"{'assistant': 28, 'user': 27}",75731,3946,True,True,True,False,[],583,0.889,True,15,dd3baf7d07a1,68c66ef3-3a0c-8328-bf8c-d91248a39b4b,Освежение контекста,68c66ef3-3a0c-8328-bf8c-d91248a39b4b::S1,2025-09-14T07:29:54.283000Z,2025-09-14T10:30:45.560742Z
8609,34437,5661,50,"{'assistant': 25, 'user': 25}",4345,687,False,False,False,False,[],23,0.862,False,90,43ab59539950,68c69b51-e580-832a-bae0-879ea5a2f3a3,Диалог с Искрой,68c69b51-e580-832a-bae0-879ea5a2f3a3::S1,2025-09-14T10:39:11.779000Z,2025-09-14T11:41:27.395645Z
3575,14301,1921,24,"{'assistant': 13, 'user': 11}",4097,594,False,False,False,False,[],59,0.908,False,90,f4201fb0419e,68c69b51-e580-832a-bae0-879ea5a2f3a3,Диалог с Искрой,68c69b51-e580-832a-bae0-879ea5a2f3a3::S2,2025-09-14T13:14:58.330000Z,2025-09-14T13:46:43.216444Z
